name,label
00695.png,surprised
00696.png,fearful
00697.png,fearful
00698.png,neutral
00699.png,happy
00700.png,sad
00701.png,fearful
00702.png,happy
00703.png,happy
00704.png,sad
00705.png,happy
00706.png,happy
00707.png,surprised
00708.png,surprised
00709.png,neutral
00710.png,happy
00711.png,happy
00712.png,neutral
00713.png,neutral
00714.png,surprised
00715.png,neutral
00716.png,angry
00717.png,happy
00718.png,sad
00719.png,happy
00720.png,happy
00721.png,sad
00722.png,angry
00723.png,neutral
00724.png,sad
00725.png,happy
00726.png,neutral
00727.png,surprised
00728.png,angry
00729.png,fearful
00730.png,angry
00731.png,surprised
00732.png,neutral
00733.png,surprised
00734.png,surprised
00735.png,neutral
00736.png,happy
00737.png,surprised
00738.png,fearful
00739.png,neutral
00740.png,happy
00741.png,happy
00742.png,fearful
00743.png,happy
00744.png,angry
00745.png,neutral
00746.png,neutral
00747.png,happy
00748.png,happy
00749.png,happy
00750.png,angry
00751.png,surprised
00752.png,surprised
00753.png,neutral
00754.png,sad
00755.png,neutral
00756.png,neutral
00757.png,happy
00758.png,surprised
00759.png,happy
00760.png,happy
00761.png,happy
00762.png,sad
00763.png,happy
00764.png,sad
00765.png,happy
00766.png,neutral
00767.png,surprised
00768.png,surprised
00769.png,surprised
00770.png,happy
00771.png,happy
00772.png,angry
00773.png,surprised
00774.png,sad
00775.png,surprised
00776.png,happy
00777.png,happy
00778.png,happy
00779.png,happy
00780.png,surprised
00781.png,angry
00782.png,surprised
00783.png,surprised
00784.png,angry
00785.png,surprised
00786.png,sad
00787.png,happy
00788.png,sad
00789.png,happy
00790.png,happy
00791.png,sad
00792.png,sad
00793.png,happy
00794.png,happy
00795.png,sad
00796.png,angry
00797.png,happy
00798.png,happy
00799.png,happy
00800.png,neutral
00801.png,happy
00802.png,happy
00803.png,neutral
00804.png,happy
00805.png,happy
00806.png,happy
00807.png,happy
00808.png,neutral
00809.png,neutral
00810.png,surprised
00811.png,neutral
00812.png,happy
00813.png,surprised
00814.png,sad
00815.png,sad
00816.png,angry
00817.png,angry
00818.png,happy
00819.png,neutral
00820.png,surprised
00821.png,surprised
00822.png,surprised
00823.png,sad
00824.png,happy
00825.png,neutral
00826.png,surprised
00827.png,sad
00828.png,neutral
00829.png,neutral
00830.png,surprised
00831.png,surprised
00832.png,surprised
00833.png,angry
00834.png,happy
00835.png,sad
00836.png,neutral
00837.png,neutral
00838.png,fearful
00839.png,sad
00840.png,happy
00841.png,happy
00842.png,happy
00843.png,neutral
00844.png,neutral
00845.png,happy
00846.png,happy
00847.png,neutral
00848.png,angry
00849.png,neutral
00850.png,sad
00851.png,sad
00852.png,sad
00853.png,sad
00854.png,neutral
00855.png,happy
00856.png,sad
00857.png,happy
00858.png,happy
00859.png,angry
00860.png,angry
00861.png,neutral
00862.png,happy
00863.png,happy
00864.png,happy
00865.png,fearful
00866.png,happy
00867.png,happy
00868.png,angry
00869.png,neutral
00870.png,happy
00871.png,neutral
00872.png,fearful
00873.png,angry
00874.png,angry
00875.png,neutral
00876.png,neutral
00877.png,surprised
00878.png,sad
00879.png,happy
00880.png,neutral
00881.png,surprised
00882.png,angry
00883.png,neutral
00884.png,angry
00885.png,neutral
00886.png,happy
00887.png,angry
00888.png,happy
00889.png,fearful
00890.png,happy
00891.png,surprised
00892.png,happy
00893.png,angry
00894.png,neutral
00895.png,happy
00896.png,fearful
00897.png,sad
00898.png,happy
00899.png,angry
00900.png,neutral
00901.png,neutral
00902.png,happy
00903.png,neutral
00904.png,surprised
00905.png,fearful
00906.png,happy
00907.png,sad
00908.png,surprised
00909.png,neutral
00910.png,angry
00911.png,angry
00912.png,sad
00913.png,happy
00914.png,neutral
00915.png,happy
00916.png,surprised
00917.png,fearful
00918.png,happy
00919.png,neutral
00920.png,surprised
00921.png,angry
00922.png,fearful
00923.png,angry
00924.png,neutral
00925.png,fearful
00926.png,happy
00927.png,happy
00928.png,surprised
00929.png,angry
00930.png,happy
00931.png,surprised
00932.png,sad
00933.png,sad
00934.png,sad
00935.png,happy
00936.png,fearful
00937.png,neutral
00938.png,neutral
00939.png,surprised
00940.png,angry
00941.png,fearful
00942.png,happy
00943.png,happy
00944.png,sad
00945.png,happy
00946.png,sad
00947.png,surprised
00948.png,fearful
00949.png,happy
00950.png,angry
00951.png,happy
00952.png,angry
00953.png,angry
00954.png,angry
00955.png,angry
00956.png,happy
00957.png,happy
00958.png,neutral
00959.png,surprised
00960.png,sad
00961.png,sad
00962.png,surprised
00963.png,neutral
00964.png,surprised
00965.png,happy
00966.png,sad
00967.png,happy
00968.png,neutral
00969.png,happy
00970.png,happy
00971.png,happy
00972.png,happy
00973.png,neutral
00974.png,sad
00975.png,neutral
00976.png,surprised
00977.png,angry
00978.png,happy
00979.png,surprised
00980.png,happy
00981.png,happy
00982.png,neutral
00983.png,angry
00984.png,angry
00985.png,neutral
00986.png,happy
00987.png,fearful
00988.png,happy
00989.png,sad
00990.png,sad
00991.png,angry
00992.png,angry
00993.png,happy
00994.png,neutral
00995.png,surprised
00996.png,happy
00997.png,happy
00998.png,happy
00999.png,happy
01000.png,happy
01001.png,surprised
01002.png,angry
01003.png,surprised
01004.png,happy
01005.png,neutral
01006.png,sad
01007.png,happy
01008.png,neutral
01009.png,happy
01010.png,angry
01011.png,happy
01012.png,neutral
01013.png,angry
01014.png,happy
01015.png,surprised
01016.png,sad
01017.png,happy
01018.png,happy
01019.png,happy
01020.png,neutral
01021.png,angry
01022.png,sad
01023.png,neutral
01024.png,surprised
01025.png,happy
01026.png,surprised
01027.png,sad
01028.png,happy
01029.png,sad
01030.png,surprised
01031.png,neutral
01032.png,neutral
01033.png,happy
01034.png,surprised
01035.png,angry
01036.png,fearful
01037.png,neutral
01038.png,happy
01039.png,happy
01040.png,sad
01041.png,happy
01042.png,fearful
01043.png,sad
01044.png,surprised
01045.png,sad
01046.png,angry
01047.png,happy
01048.png,happy
01049.png,happy
01050.png,sad
01051.png,angry
01052.png,angry
01053.png,surprised
01054.png,neutral
01055.png,sad
01056.png,happy
01057.png,angry
01058.png,surprised
01059.png,surprised
01060.png,angry
01061.png,happy
01062.png,happy
01063.png,neutral
01064.png,happy
01065.png,sad
01066.png,happy
01067.png,sad
01068.png,happy
01069.png,angry
01070.png,happy
01071.png,sad
01072.png,happy
01073.png,surprised
01074.png,neutral
01075.png,surprised
01076.png,happy
01077.png,happy
01078.png,happy
01079.png,angry
01080.png,surprised
01081.png,sad
01082.png,surprised
01083.png,neutral
01084.png,neutral
01085.png,angry
01086.png,happy
01087.png,happy
01088.png,sad
01089.png,sad
01090.png,neutral
01091.png,angry
01092.png,happy
01093.png,fearful
01094.png,happy
01095.png,surprised
01096.png,sad
01097.png,surprised
01098.png,neutral
01099.png,surprised
01100.png,fearful
01101.png,neutral
01102.png,surprised
01103.png,surprised
01104.png,surprised
01105.png,happy
01106.png,fearful
01107.png,surprised
01108.png,happy
01109.png,sad
01110.png,surprised
01111.png,happy
01112.png,happy
01113.png,sad
01114.png,fearful
01115.png,happy
01116.png,fearful
01117.png,surprised
01118.png,happy
01119.png,happy
01120.png,surprised
01121.png,surprised
01122.png,surprised
01123.png,happy
01124.png,happy
01125.png,neutral
01126.png,sad
01127.png,surprised
01128.png,angry
01129.png,happy
01130.png,angry
01131.png,sad
01132.png,sad
01133.png,fearful
01134.png,fearful
01135.png,sad
01136.png,happy
01137.png,surprised
01138.png,happy
01139.png,surprised
01140.png,neutral
01141.png,sad
01142.png,happy
01143.png,happy
01144.png,sad
01145.png,happy
01146.png,neutral
01147.png,happy
01148.png,surprised
01149.png,sad
01150.png,happy
01151.png,happy
01152.png,sad
01153.png,sad
01154.png,neutral
01155.png,happy
01156.png,surprised
01157.png,happy
01158.png,neutral
01159.png,happy
01160.png,surprised
01161.png,fearful
01162.png,surprised
01163.png,happy
01164.png,surprised
01165.png,surprised
01166.png,fearful
01167.png,happy
01168.png,sad
01169.png,surprised
01170.png,neutral
01171.png,neutral
01172.png,happy
01173.png,happy
01174.png,fearful
01175.png,sad
01176.png,surprised
01177.png,sad
01178.png,fearful
01179.png,happy
01180.png,happy
01181.png,neutral
01182.png,happy
01183.png,neutral
01184.png,surprised
01185.png,surprised
01186.png,angry
01187.png,sad
01188.png,neutral
01189.png,angry
01190.png,angry
01191.png,happy
01192.png,happy
01193.png,happy
01194.png,sad
01195.png,sad
01196.png,happy
01197.png,sad
01198.png,surprised
01199.png,neutral
01200.png,happy
01201.png,neutral
01202.png,happy
01203.png,happy
01204.png,surprised
01205.png,happy
01206.png,sad
01207.png,surprised
01208.png,sad
01209.png,happy
01210.png,happy
01211.png,happy
01212.png,surprised
01213.png,happy
01214.png,surprised
01215.png,happy
01216.png,surprised
01217.png,sad
01218.png,sad
01219.png,happy
01220.png,sad
01221.png,happy
01222.png,neutral
01223.png,happy
01224.png,happy
01225.png,surprised
01226.png,happy
01227.png,happy
01228.png,fearful
01229.png,surprised
01230.png,neutral
01231.png,sad
01232.png,surprised
01233.png,happy
01234.png,neutral
01235.png,surprised
01236.png,surprised
01237.png,happy
01238.png,happy
01239.png,surprised
01240.png,fearful
01241.png,happy
01242.png,sad
01243.png,sad
01244.png,happy
01245.png,fearful
01246.png,surprised
01247.png,neutral
01248.png,neutral
01249.png,sad
01250.png,neutral
01251.png,happy
01252.png,happy
01253.png,angry
01254.png,fearful
01255.png,happy
01256.png,sad
01257.png,happy
01258.png,neutral
01259.png,fearful
01260.png,neutral
01261.png,surprised
01262.png,happy
01263.png,neutral
01264.png,neutral
01265.png,happy
01266.png,happy
01267.png,happy
01268.png,sad
01269.png,sad
01270.png,surprised
01271.png,happy
01272.png,angry
01273.png,surprised
01274.png,happy
01275.png,sad
01276.png,happy
01277.png,sad
01278.png,surprised
01279.png,angry
01280.png,surprised
01281.png,neutral
01282.png,angry
01283.png,happy
01284.png,happy
01285.png,angry
01286.png,happy
01287.png,surprised
01288.png,sad
01289.png,surprised
01290.png,happy
01291.png,neutral
01292.png,surprised
01293.png,happy
01294.png,happy
01295.png,happy
01296.png,angry
01297.png,neutral
01298.png,neutral
01299.png,sad
01300.png,happy
01301.png,neutral
01302.png,happy
01303.png,neutral
01304.png,angry
01305.png,neutral
01306.png,sad
01307.png,angry
01308.png,neutral
01309.png,sad
01310.png,fearful
01311.png,angry
01312.png,fearful
01313.png,neutral
01314.png,surprised
01315.png,neutral
01316.png,neutral
01317.png,angry
01318.png,sad
01319.png,angry
01320.png,happy
01321.png,surprised
01322.png,fearful
01323.png,happy
01324.png,fearful
01325.png,neutral
01326.png,happy
01327.png,neutral
01328.png,neutral
01329.png,sad
01330.png,angry
01331.png,neutral
01332.png,happy
01333.png,neutral
01334.png,surprised
01335.png,happy
01336.png,sad
01337.png,surprised
01338.png,neutral
01339.png,surprised
01340.png,happy
01341.png,sad
01342.png,happy
01343.png,neutral
01344.png,neutral
01345.png,neutral
01346.png,happy
01347.png,happy
01348.png,neutral
01349.png,happy
01350.png,happy
01351.png,sad
01352.png,happy
01353.png,sad
01354.png,happy
01355.png,neutral
01356.png,surprised
01357.png,angry
01358.png,sad
01359.png,fearful
01360.png,angry
01361.png,neutral
01362.png,happy
01363.png,sad
01364.png,happy
01365.png,surprised
01366.png,fearful
01367.png,sad
01368.png,happy
01369.png,fearful
01370.png,happy
01371.png,happy
01372.png,fearful
01373.png,sad
01374.png,happy
01375.png,neutral
01376.png,sad
01377.png,happy
01378.png,neutral
01379.png,happy
01380.png,surprised
01381.png,neutral
01382.png,sad
01383.png,happy
01384.png,angry
01385.png,neutral
01386.png,angry
01387.png,surprised
01388.png,neutral
01389.png,happy
01390.png,surprised
01391.png,happy
01392.png,happy
01393.png,happy
01394.png,happy
01395.png,surprised
01396.png,neutral
01397.png,sad
01398.png,neutral
01399.png,happy
01400.png,surprised
01401.png,neutral
01402.png,neutral
01403.png,sad
01404.png,surprised
01405.png,fearful
01406.png,happy
01407.png,fearful
01408.png,fearful
01409.png,happy
01410.png,fearful
01411.png,surprised
01412.png,fearful
01413.png,happy
01414.png,happy
01415.png,happy
01416.png,happy
01417.png,angry
01418.png,happy
01419.png,sad
01420.png,fearful
01421.png,happy
01422.png,fearful
01423.png,fearful
01424.png,happy
01425.png,angry
01426.png,angry
01427.png,angry
01428.png,happy
01429.png,angry
01430.png,neutral
01431.png,surprised
01432.png,fearful
01433.png,happy
01434.png,happy
01435.png,surprised
01436.png,happy
01437.png,angry
01438.png,happy
01439.png,happy
01440.png,angry
01441.png,neutral
01442.png,neutral
01443.png,fearful
01444.png,neutral
01445.png,happy
01446.png,neutral
01447.png,surprised
01448.png,happy
01449.png,surprised
01450.png,happy
01451.png,fearful
01452.png,happy
01453.png,sad
01454.png,happy
01455.png,surprised
01456.png,happy
01457.png,happy
01458.png,neutral
01459.png,happy
01460.png,happy
01461.png,happy
01462.png,neutral
01463.png,fearful
01464.png,happy
01465.png,happy
01466.png,neutral
01467.png,surprised
01468.png,surprised
01469.png,happy
01470.png,fearful
01471.png,neutral
01472.png,neutral
01473.png,neutral
01474.png,surprised
01475.png,neutral
01476.png,happy
01477.png,surprised
01478.png,fearful
01479.png,happy
01480.png,surprised
01481.png,sad
01482.png,angry
01483.png,happy
01484.png,happy
01485.png,surprised
01486.png,surprised
01487.png,neutral
01488.png,fearful
01489.png,happy
01490.png,surprised
01491.png,happy
01492.png,sad
01493.png,angry
01494.png,happy
01495.png,happy
01496.png,happy
01497.png,surprised
01498.png,happy
01499.png,sad
01500.png,fearful
01501.png,neutral
01502.png,neutral
01503.png,fearful
01504.png,neutral
01505.png,happy
01506.png,happy
01507.png,sad
01508.png,surprised
01509.png,happy
01510.png,surprised
01511.png,surprised
01512.png,surprised
01513.png,happy
01514.png,neutral
01515.png,surprised
01516.png,sad
01517.png,happy
01518.png,happy
01519.png,happy
01520.png,happy
01521.png,neutral
01522.png,happy
01523.png,happy
01524.png,happy
01525.png,neutral
01526.png,neutral
01527.png,surprised
01528.png,neutral
01529.png,happy
01530.png,neutral
01531.png,happy
01532.png,happy
01533.png,surprised
01534.png,happy
01535.png,neutral
01536.png,happy
01537.png,happy
01538.png,happy
01539.png,surprised
01540.png,fearful
01541.png,fearful
01542.png,surprised
01543.png,sad
01544.png,neutral
01545.png,fearful
01546.png,happy
01547.png,angry
01548.png,sad
01549.png,happy
01550.png,happy
01551.png,neutral
01552.png,happy
01553.png,happy
01554.png,neutral
01555.png,fearful
01556.png,angry
01557.png,sad
01558.png,happy
01559.png,surprised
01560.png,angry
01561.png,sad
01562.png,happy
01563.png,sad
01564.png,happy
01565.png,sad
01566.png,surprised
01567.png,neutral
01568.png,surprised
01569.png,neutral
01570.png,happy
01571.png,happy
01572.png,happy
01573.png,happy
01574.png,neutral
01575.png,happy
01576.png,happy
01577.png,sad
01578.png,surprised
01579.png,surprised
01580.png,happy
01581.png,happy
01582.png,surprised
01583.png,neutral
01584.png,neutral
01585.png,neutral
01586.png,happy
01587.png,happy
01588.png,angry
01589.png,happy
01590.png,happy
01591.png,neutral
01592.png,happy
01593.png,surprised
01594.png,neutral
01595.png,surprised
01596.png,angry
01597.png,happy
01598.png,happy
01599.png,neutral
01600.png,sad
01601.png,fearful
01602.png,surprised
01603.png,sad
01604.png,sad
01605.png,happy
01606.png,neutral
01607.png,happy
01608.png,neutral
01609.png,happy
01610.png,happy
01611.png,neutral
01612.png,fearful
01613.png,neutral
01614.png,happy
01615.png,surprised
01616.png,happy
01617.png,happy
01618.png,happy
01619.png,happy
01620.png,happy
01621.png,angry
01622.png,happy
01623.png,neutral
01624.png,surprised
01625.png,sad
01626.png,happy
01627.png,angry
01628.png,neutral
01629.png,sad
01630.png,fearful
01631.png,happy
01632.png,neutral
01633.png,angry
01634.png,neutral
01635.png,angry
01636.png,sad
01637.png,happy
01638.png,sad
01639.png,neutral
01640.png,neutral
01641.png,neutral
01642.png,happy
01643.png,surprised
01644.png,surprised
01645.png,happy
01646.png,surprised
01647.png,happy
01648.png,happy
01649.png,happy
01650.png,surprised
01651.png,surprised
01652.png,surprised
01653.png,sad
01654.png,fearful
01655.png,neutral
01656.png,surprised
01657.png,surprised
01658.png,surprised
