name,label
00706.png,happy
00707.png,angry
00708.png,surprised
00709.png,neutral
00710.png,sad
00711.png,happy
00712.png,sad
00713.png,happy
00714.png,happy
00715.png,neutral
00716.png,sad
00717.png,neutral
00718.png,happy
00719.png,sad
00720.png,happy
00721.png,sad
00722.png,neutral
00723.png,neutral
00724.png,sad
00725.png,happy
00726.png,neutral
00727.png,angry
00728.png,neutral
00729.png,surprised
00730.png,happy
00731.png,neutral
00732.png,sad
00733.png,angry
00734.png,neutral
00735.png,neutral
00736.png,sad
00737.png,surprised
00738.png,surprised
00739.png,sad
00740.png,neutral
00741.png,happy
00742.png,sad
00743.png,happy
00744.png,angry
00745.png,neutral
00746.png,happy
00747.png,happy
00748.png,happy
00749.png,happy
00750.png,neutral
00751.png,surprised
00752.png,surprised
00753.png,sad
00754.png,neutral
00755.png,neutral
00756.png,neutral
00757.png,happy
00758.png,neutral
00759.png,neutral
00760.png,angry
00761.png,happy
00762.png,happy
00763.png,happy
00764.png,neutral
00765.png,happy
00766.png,happy
00767.png,happy
00768.png,surprised
00769.png,neutral
00770.png,happy
00771.png,happy
00772.png,neutral
00773.png,surprised
00774.png,happy
00775.png,surprised
00776.png,happy
00777.png,surprised
00778.png,happy
00779.png,happy
00780.png,surprised
00781.png,neutral
00782.png,happy
00783.png,surprised
00784.png,surprised
00785.png,angry
00786.png,surprised
00787.png,happy
00788.png,sad
00789.png,sad
00790.png,happy
00791.png,angry
00792.png,happy
00793.png,happy
00794.png,happy
00795.png,sad
00796.png,sad
00797.png,angry
00798.png,happy
00799.png,happy
00800.png,neutral
00801.png,surprised
00802.png,happy
00803.png,neutral
00804.png,surprised
00805.png,angry
00806.png,neutral
00807.png,happy
00808.png,sad
00809.png,sad
00810.png,surprised
00811.png,sad
00812.png,happy
00813.png,happy
00814.png,neutral
00815.png,sad
00816.png,sad
00817.png,happy
00818.png,happy
00819.png,neutral
00820.png,fearful
00821.png,surprised
00822.png,neutral
00823.png,happy
00824.png,happy
00825.png,happy
00826.png,sad
00827.png,sad
00828.png,happy
00829.png,happy
00830.png,happy
00831.png,surprised
00832.png,surprised
00833.png,sad
00834.png,happy
00835.png,sad
00836.png,neutral
00837.png,happy
00838.png,happy
00839.png,happy
00840.png,happy
00841.png,happy
00842.png,happy
00843.png,neutral
00844.png,neutral
00845.png,happy
00846.png,neutral
00847.png,neutral
00848.png,sad
00849.png,neutral
00850.png,happy
00851.png,neutral
00852.png,sad
00853.png,happy
00854.png,sad
00855.png,sad
00856.png,sad
00857.png,happy
00858.png,happy
00859.png,happy
00860.png,happy
00861.png,happy
00862.png,happy
00863.png,happy
00864.png,happy
00865.png,neutral
00866.png,happy
00867.png,sad
00868.png,surprised
00869.png,neutral
00870.png,happy
00871.png,happy
00872.png,neutral
00873.png,happy
00874.png,neutral
00875.png,happy
00876.png,neutral
00877.png,sad
00878.png,happy
00879.png,happy
00880.png,happy
00881.png,surprised
00882.png,happy
00883.png,happy
00884.png,happy
00885.png,neutral
00886.png,happy
00887.png,sad
00888.png,happy
00889.png,surprised
00890.png,happy
00891.png,fearful
00892.png,happy
00893.png,angry
00894.png,neutral
00895.png,happy
00896.png,happy
00897.png,sad
00898.png,neutral
00899.png,sad
00900.png,happy
00901.png,neutral
00902.png,happy
00903.png,neutral
00904.png,sad
00905.png,sad
00906.png,happy
00907.png,happy
00908.png,sad
00909.png,neutral
00910.png,happy
00911.png,neutral
00912.png,neutral
00913.png,sad
00914.png,neutral
00915.png,happy
00916.png,happy
00917.png,neutral
00918.png,happy
00919.png,surprised
00920.png,surprised
00921.png,sad
00922.png,neutral
00923.png,sad
00924.png,surprised
00925.png,angry
00926.png,happy
00927.png,happy
00928.png,surprised
00929.png,happy
00930.png,happy
00931.png,neutral
00932.png,sad
00933.png,sad
00934.png,neutral
00935.png,happy
00936.png,surprised
00937.png,happy
00938.png,neutral
00939.png,happy
00940.png,happy
00941.png,neutral
00942.png,happy
00943.png,neutral
00944.png,sad
00945.png,happy
00946.png,surprised
00947.png,sad
00948.png,sad
00949.png,happy
00950.png,sad
00951.png,happy
00952.png,neutral
00953.png,sad
00954.png,sad
00955.png,sad
00956.png,happy
00957.png,happy
00958.png,happy
00959.png,neutral
00960.png,sad
00961.png,sad
00962.png,angry
00963.png,angry
00964.png,surprised
00965.png,happy
00966.png,happy
00967.png,happy
00968.png,surprised
00969.png,angry
00970.png,happy
00971.png,happy
00972.png,happy
00973.png,happy
00974.png,angry
00975.png,happy
00976.png,surprised
00977.png,fearful
00978.png,happy
00979.png,sad
00980.png,happy
00981.png,happy
00982.png,happy
00983.png,sad
00984.png,happy
00985.png,happy
00986.png,happy
00987.png,surprised
00988.png,sad
00989.png,sad
00990.png,sad
00991.png,sad
00992.png,happy
00993.png,neutral
00994.png,neutral
00995.png,surprised
00996.png,happy
00997.png,happy
00998.png,neutral
00999.png,happy
01000.png,happy
01001.png,neutral
01002.png,sad
01003.png,surprised
01004.png,happy
01005.png,happy
01006.png,neutral
01007.png,happy
01008.png,neutral
01009.png,happy
01010.png,happy
01011.png,happy
01012.png,neutral
01013.png,happy
01014.png,happy
01015.png,neutral
01016.png,happy
01017.png,happy
01018.png,happy
01019.png,neutral
01020.png,angry
01021.png,sad
01022.png,sad
01023.png,sad
01024.png,happy
01025.png,happy
01026.png,surprised
01027.png,surprised
01028.png,happy
01029.png,sad
01030.png,surprised
01031.png,neutral
01032.png,happy
01033.png,happy
01034.png,sad
01035.png,neutral
01036.png,neutral
01037.png,happy
01038.png,surprised
01039.png,happy
01040.png,sad
01041.png,happy
01042.png,sad
01043.png,happy
01044.png,surprised
01045.png,neutral
01046.png,sad
01047.png,happy
01048.png,sad
01049.png,happy
01050.png,happy
01051.png,happy
01052.png,happy
01053.png,surprised
01054.png,neutral
01055.png,happy
01056.png,happy
01057.png,happy
01058.png,happy
01059.png,neutral
01060.png,neutral
01061.png,angry
01062.png,happy
01063.png,sad
01064.png,happy
01065.png,happy
01066.png,happy
01067.png,neutral
01068.png,happy
01069.png,neutral
01070.png,happy
01071.png,happy
01072.png,happy
01073.png,happy
01074.png,angry
01075.png,neutral
01076.png,happy
01077.png,happy
01078.png,sad
01079.png,sad
01080.png,angry
01081.png,happy
01082.png,surprised
01083.png,neutral
01084.png,happy
01085.png,sad
01086.png,happy
01087.png,happy
01088.png,neutral
01089.png,happy
01090.png,neutral
01091.png,sad
01092.png,happy
01093.png,happy
01094.png,angry
01095.png,happy
01096.png,happy
01097.png,surprised
01098.png,neutral
01099.png,surprised
01100.png,neutral
01101.png,happy
01102.png,surprised
01103.png,surprised
01104.png,neutral
01105.png,happy
01106.png,surprised
01107.png,surprised
01108.png,happy
01109.png,sad
01110.png,happy
01111.png,happy
01112.png,happy
01113.png,sad
01114.png,happy
01115.png,happy
01116.png,sad
01117.png,sad
01118.png,happy
01119.png,happy
01120.png,neutral
01121.png,surprised
01122.png,happy
01123.png,sad
01124.png,angry
01125.png,neutral
01126.png,sad
01127.png,angry
01128.png,neutral
01129.png,happy
01130.png,sad
01131.png,happy
01132.png,neutral
01133.png,neutral
01134.png,neutral
01135.png,sad
01136.png,happy
01137.png,happy
01138.png,happy
01139.png,happy
01140.png,neutral
01141.png,happy
01142.png,happy
01143.png,happy
01144.png,sad
01145.png,happy
01146.png,sad
01147.png,happy
01148.png,sad
01149.png,angry
01150.png,happy
01151.png,happy
01152.png,sad
01153.png,sad
01154.png,neutral
01155.png,angry
01156.png,happy
01157.png,sad
01158.png,sad
01159.png,sad
01160.png,happy
01161.png,happy
01162.png,surprised
01163.png,happy
01164.png,surprised
01165.png,happy
01166.png,happy
01167.png,angry
01168.png,neutral
01169.png,surprised
01170.png,neutral
01171.png,neutral
01172.png,happy
01173.png,happy
01174.png,surprised
01175.png,happy
01176.png,happy
01177.png,surprised
01178.png,neutral
01179.png,happy
01180.png,happy
01181.png,neutral
01182.png,surprised
01183.png,happy
01184.png,sad
01185.png,fearful
01186.png,sad
01187.png,happy
01188.png,happy
01189.png,sad
01190.png,sad
01191.png,happy
01192.png,neutral
01193.png,happy
01194.png,angry
01195.png,happy
01196.png,happy
01197.png,neutral
01198.png,neutral
01199.png,neutral
01200.png,happy
01201.png,sad
01202.png,happy
01203.png,happy
01204.png,happy
01205.png,happy
01206.png,neutral
01207.png,surprised
01208.png,happy
01209.png,happy
01210.png,happy
01211.png,happy
01212.png,sad
01213.png,sad
01214.png,sad
01215.png,neutral
01216.png,sad
01217.png,sad
01218.png,sad
01219.png,happy
01220.png,sad
01221.png,happy
01222.png,neutral
01223.png,happy
01224.png,happy
01225.png,surprised
01226.png,happy
01227.png,happy
01228.png,happy
01229.png,happy
01230.png,neutral
01231.png,happy
01232.png,neutral
01233.png,happy
01234.png,sad
01235.png,sad
01236.png,surprised
01237.png,happy
01238.png,sad
01239.png,happy
01240.png,sad
01241.png,happy
01242.png,happy
01243.png,happy
01244.png,sad
01245.png,surprised
01246.png,angry
01247.png,neutral
01248.png,neutral
01249.png,neutral
01250.png,happy
01251.png,sad
01252.png,sad
01253.png,happy
01254.png,sad
01255.png,angry
01256.png,happy
01257.png,happy
01258.png,happy
01259.png,neutral
01260.png,neutral
01261.png,surprised
01262.png,angry
01263.png,happy
01264.png,neutral
01265.png,neutral
01266.png,happy
01267.png,sad
01268.png,neutral
01269.png,neutral
01270.png,surprised
01271.png,happy
01272.png,happy
01273.png,sad
01274.png,happy
01275.png,sad
01276.png,sad
01277.png,fearful
01278.png,happy
01279.png,happy
01280.png,neutral
01281.png,happy
01282.png,happy
01283.png,sad
01284.png,sad
01285.png,happy
01286.png,happy
01287.png,surprised
01288.png,happy
01289.png,happy
01290.png,happy
01291.png,sad
01292.png,happy
01293.png,happy
01294.png,happy
01295.png,happy
01296.png,sad
01297.png,angry
01298.png,sad
01299.png,sad
01300.png,happy
01301.png,neutral
01302.png,happy
01303.png,neutral
01304.png,happy
01305.png,surprised
01306.png,happy
01307.png,sad
01308.png,neutral
01309.png,neutral
01310.png,sad
01311.png,happy
01312.png,surprised
01313.png,sad
01314.png,neutral
01315.png,neutral
01316.png,sad
01317.png,angry
01318.png,angry
01319.png,happy
01320.png,happy
01321.png,happy
01322.png,sad
01323.png,happy
01324.png,happy
01325.png,happy
01326.png,neutral
01327.png,happy
01328.png,sad
01329.png,happy
01330.png,sad
01331.png,surprised
01332.png,happy
01333.png,neutral
01334.png,surprised
01335.png,happy
01336.png,angry
01337.png,happy
01338.png,neutral
01339.png,happy
01340.png,happy
01341.png,happy
01342.png,happy
01343.png,neutral
01344.png,angry
01345.png,neutral
01346.png,happy
01347.png,happy
01348.png,neutral
01349.png,happy
01350.png,sad
01351.png,neutral
01352.png,angry
01353.png,sad
01354.png,happy
01355.png,neutral
01356.png,neutral
01357.png,angry
01358.png,sad
01359.png,happy
01360.png,angry
01361.png,sad
01362.png,happy
01363.png,happy
01364.png,neutral
01365.png,neutral
01366.png,happy
01367.png,neutral
01368.png,happy
01369.png,sad
01370.png,angry
01371.png,happy
01372.png,sad
01373.png,sad
01374.png,happy
01375.png,happy
01376.png,sad
01377.png,happy
01378.png,happy
01379.png,happy
01380.png,happy
01381.png,happy
01382.png,sad
01383.png,happy
01384.png,happy
01385.png,neutral
01386.png,angry
01387.png,surprised
01388.png,sad
01389.png,happy
01390.png,happy
01391.png,happy
01392.png,happy
01393.png,sad
01394.png,happy
01395.png,happy
01396.png,angry
01397.png,surprised
01398.png,happy
01399.png,surprised
01400.png,happy
01401.png,angry
01402.png,neutral
01403.png,happy
01404.png,surprised
01405.png,happy
01406.png,happy
01407.png,angry
01408.png,sad
01409.png,happy
01410.png,happy
01411.png,happy
01412.png,surprised
01413.png,happy
01414.png,happy
01415.png,happy
01416.png,happy
01417.png,neutral
01418.png,happy
01419.png,sad
01420.png,happy
01421.png,happy
01422.png,happy
01423.png,happy
01424.png,happy
01425.png,surprised
01426.png,sad
01427.png,sad
01428.png,happy
01429.png,sad
01430.png,sad
01431.png,happy
01432.png,neutral
01433.png,happy
01434.png,happy
01435.png,surprised
01436.png,happy
01437.png,sad
01438.png,happy
01439.png,happy
01440.png,surprised
01441.png,neutral
01442.png,happy
01443.png,sad
01444.png,happy
01445.png,angry
01446.png,neutral
01447.png,sad
01448.png,happy
01449.png,surprised
01450.png,happy
01451.png,sad
01452.png,happy
01453.png,happy
01454.png,happy
01455.png,happy
01456.png,sad
01457.png,neutral
01458.png,neutral
01459.png,neutral
01460.png,happy
01461.png,happy
01462.png,happy
01463.png,happy
01464.png,happy
01465.png,happy
01466.png,surprised
01467.png,happy
01468.png,happy
01469.png,happy
01470.png,neutral
01471.png,neutral
01472.png,sad
01473.png,sad
01474.png,surprised
01475.png,happy
01476.png,happy
01477.png,surprised
01478.png,neutral
01479.png,happy
01480.png,sad
01481.png,happy
01482.png,happy
01483.png,neutral
01484.png,happy
01485.png,happy
01486.png,angry
01487.png,angry
01488.png,happy
01489.png,happy
01490.png,surprised
01491.png,happy
01492.png,neutral
01493.png,sad
01494.png,happy
01495.png,happy
01496.png,happy
01497.png,surprised
01498.png,happy
01499.png,sad
01500.png,surprised
01501.png,sad
01502.png,neutral
01503.png,sad
01504.png,happy
01505.png,happy
01506.png,happy
01507.png,happy
01508.png,neutral
01509.png,happy
01510.png,surprised
01511.png,surprised
01512.png,sad
01513.png,happy
01514.png,neutral
01515.png,surprised
01516.png,angry
01517.png,happy
01518.png,happy
01519.png,happy
01520.png,happy
01521.png,neutral
01522.png,happy
01523.png,sad
01524.png,happy
01525.png,neutral
01526.png,happy
01527.png,neutral
01528.png,neutral
01529.png,happy
01530.png,neutral
01531.png,happy
01532.png,happy
01533.png,surprised
01534.png,happy
01535.png,sad
01536.png,happy
01537.png,happy
01538.png,happy
01539.png,surprised
01540.png,neutral
01541.png,neutral
01542.png,surprised
01543.png,happy
01544.png,sad
01545.png,sad
01546.png,angry
01547.png,happy
01548.png,sad
01549.png,happy
01550.png,happy
01551.png,sad
01552.png,sad
01553.png,happy
01554.png,neutral
01555.png,sad
01556.png,happy
01557.png,sad
01558.png,happy
01559.png,happy
01560.png,surprised
01561.png,sad
01562.png,happy
01563.png,neutral
01564.png,happy
01565.png,sad
01566.png,surprised
01567.png,neutral
01568.png,neutral
01569.png,happy
01570.png,happy
01571.png,happy
01572.png,happy
01573.png,surprised
01574.png,happy
01575.png,happy
01576.png,angry
01577.png,happy
01578.png,surprised
01579.png,neutral
01580.png,happy
01581.png,happy
01582.png,neutral
01583.png,sad
01584.png,happy
01585.png,happy
01586.png,happy
01587.png,neutral
01588.png,happy
01589.png,sad
01590.png,happy
01591.png,happy
01592.png,happy
01593.png,neutral
01594.png,angry
01595.png,sad
01596.png,happy
01597.png,happy
01598.png,happy
01599.png,sad
01600.png,neutral
01601.png,happy
01602.png,happy
01603.png,happy
01604.png,sad
01605.png,happy
01606.png,neutral
01607.png,happy
01608.png,angry
01609.png,happy
01610.png,happy
01611.png,neutral
01612.png,neutral
01613.png,neutral
01614.png,sad
01615.png,surprised
01616.png,angry
01617.png,happy
01618.png,sad
01619.png,happy
01620.png,happy
01621.png,happy
01622.png,happy
01623.png,happy
01624.png,surprised
01625.png,surprised
01626.png,happy
01627.png,neutral
01628.png,happy
01629.png,happy
01630.png,neutral
01631.png,happy
01632.png,happy
01633.png,sad
01634.png,neutral
01635.png,sad
01636.png,happy
01637.png,happy
01638.png,happy
01639.png,sad
01640.png,neutral
01641.png,sad
01642.png,happy
01643.png,happy
01644.png,surprised
01645.png,happy
01646.png,surprised
01647.png,happy
01648.png,happy
01649.png,happy
01650.png,surprised
01651.png,neutral
01652.png,happy
01653.png,sad
01654.png,surprised
01655.png,neutral
01656.png,surprised
01657.png,happy
01658.png,happy
01659.png,happy
01660.png,neutral
01661.png,happy
01662.png,sad
01663.png,sad
01664.png,happy
01665.png,neutral
01666.png,neutral
01667.png,sad
01668.png,neutral
01669.png,happy
01670.png,surprised
01671.png,happy
01672.png,happy
01673.png,sad
01674.png,sad
01675.png,surprised
01676.png,happy
01677.png,happy
01678.png,surprised
01679.png,neutral
01680.png,angry
01681.png,neutral
01682.png,neutral
01683.png,sad
01684.png,sad
